1h;4h;7h;10h;13h;16h;19h;22h
0.609756098;0.536585366;0.304878049;0.399390244;0.355182927;0.400914634;0.765243902;1
0.608157147;0.63592616;1;0.625907226;0.334253708;0.561849164;0.421662985;0.638923951
1;0.49;0.55;0.255;0.36;0;0.7525;0.205
1;0.767526335;0.514711224;0.205957138;0.21503814;0.706501998;0.756629132;0.654921903
1;0;0.4;0;0;0.52;0.5;0
0.832749562;0.582311734;0.882661996;0.585376532;0.298598949;0.322241681;1;0.717600701
0.909602435;0.743566092;0.486117517;0.706392399;0.551425145;0.913845586;1;0.943639886
0.383745448;0.397546483;0.903009392;1;0.61951313;0.740463868;0.952463101;0.439907993
0.648406375;0.662350598;0.516932271;0.217131474;0.876494024;0.366533865;1;0.783864542
0.381594373;0.573270809;0.924384525;0.715709261;0.673505275;0.985932005;1;0.432590856
0.492219492;0.961506962;0.735462735;1;0.484848485;0.624078624;0.533988534;0.953316953
0.703703704;1;0.051085568;0;0.022988506;0.234993614;0.159642401;0.41890166
0.334446299;0.565943239;1;0.469115192;0.589315526;0.219254313;0.348914858;0.839176405
0.381859756;0.71570122;0.638719512;0.542682927;0.492378049;0.641006098;0.879573171;1
0.37829582;0.453054662;0.911414791;1;0.600321543;0.832315113;0.968327974;0.432315113
0.631071561;0.312013348;0.247868001;0.202076381;0.406006674;0.282536151;0.753615128;1
1;0.601844735;0.537279016;0.066871637;0.206764028;0.040737894;0.443504996;0.264411991
0;0.722222222;0.37037037;0;1;0;0.462962963;0.296296296
0.673306773;0.389940239;0.33814741;0.253486056;0.581175299;0.405876494;1;0.824701195
0.763584366;0.425357483;0.186463298;0.182840801;0.68122021;0.32564347;1;0.368922784
0.902934537;0.970654628;0.586907449;0.984198646;0.566591422;0.830699774;0.679458239;1
0.284090909;0.443181818;0.795454545;0.329545455;0.204545455;0;1;0.465909091
0.455235205;0.474962064;1;0.992412747;0.353566009;0.637329287;0.53262519;0.471927162
1;0.705779674;0.851823119;0.408650116;0.424747867;0.570791311;0.608417378;0.807602793
1;0.348115299;0.44345898;0.385809313;0.596452328;0.640798226;0.611973392;0.835920177
0.857601713;0.125267666;0.577087794;0.576017131;1;0.169164882;0.375802998;0.403640257
0.214285714;0.28;0.912857143;0.477142857;1;0.45;0.358571429;0.772857143
0.227686703;0.214025501;1;0.238615665;0.408925319;0.239526412;0.43442623;0.313296903
0;0.382352941;0;1;0.176470588;0.254901961;0;0.647058824
1;0.97690387;0.373907615;0.5443196;0.493133583;0.770911361;0.532459426;0.624219725
1;0.195;0.3;0;0;0.265;0.125;0.33
0.777032986;0.700652672;1;0.44478744;0.457664491;0.755600635;0.677279944;0.748985712
1;0.904920459;0.764335923;0.833333333;0.750462449;0.797262301;0.933037366;0.918978912
0.635074627;0.496268657;0.447014925;0.813432836;0.348507463;1;0.749253731;0.660447761
1;0.805387409;0.447033898;0.628934625;0.369552058;0.453389831;0.683414044;0.759079903
0.212765957;1;0.85106383;0.370212766;0;0;0.319148936;0.417021277
0.181598063;0.141646489;0.386198547;0.791767554;1;0.191283293;0.394673123;0.734866828
1;0.521304927;0.013315579;0.106524634;0.071904128;0.490013316;0.150466045;0.633155792
1;0.720031546;0.346214511;0.225289169;0.415352261;0.428233438;0.573869611;0.331756046
0.638977636;1;0.638977636;0.277955272;0.744408946;0.757188498;0.562300319;0.418530351
0;0;0;0;0;0;0;0
0.860262009;0.826877025;0.559515425;0.67756022;0.417241865;0.592336949;0.777715171;1
0.969454981;1;0.828907966;0.490317429;0.401477341;0.650628868;0.921740866;0.64803354
1;0.788112003;0.908629442;0.759128869;0.246929753;0.499099394;0.427378418;0.668413296
0.652898551;0.708695652;0.737681159;0.715942029;0.48115942;0.22826087;1;0.368115942
0.567658925;0.443790208;0.631228874;0.380329299;0.732199324;1;0.834587286;0.738305528
1;0.841781874;0.58218126;0.646697389;0.413210445;0.686635945;0.655913978;0.806451613
1;0;0;0;0;0;0;0
1;0.39;0.266666667;0.386666667;0.12;0.176666667;0.166666667;0.273333333
0.924198251;0.760932945;0.562682216;0.480077745;0.750242954;0.689990282;1;0.764820214
0.383435583;0.420245399;0.98006135;0.802147239;0.467791411;0.443251534;1;0.42791411
0.391236307;0.611893584;0.467918623;0.932707355;0.364632238;0.575899844;0.629107981;1
1;0.607538803;0.487804878;0.385809313;0.676274945;0.698447894;0.445676275;0.509977827
0.932322685;0.978884678;0.948890092;0.637249594;0.620140769;0.64591229;1;0.722577152
0.833333333;0.325;1;0.366666667;0.45;0.441666667;0.833333333;0.816666667
0.663716814;0.433628319;0.265486726;0.353982301;0.674778761;0.524336283;1;0.688053097
0.81300813;0.638211382;0.650406504;0.768292683;0.731707317;0.853658537;0.817073171;1
0.94091316;0.980752014;0.813339302;0.644136079;0.305282005;1;0.864816473;0.785138765
1;0.554768041;0.218427835;0.168814433;0.115979381;0.220360825;0.533505155;0.898195876
0;0;0;0;0;0;0;0
0.710813763;0.566357182;0.99208083;0.908793009;1;0.782086292;0.8839432;0.662479519
0.449550795;0.797857636;1;0.49723566;0.607809261;0.335867312;0.823773324;0.872494817
1;0.573970037;0.504681648;0.471598002;0.448189763;0.50031211;0.775280899;0.936329588
0.853845023;0.903396559;0.560652845;0.493603882;0.59403029;0.72636377;1;0.961770328
0;0;0;1;0.818181818;0;0.568181818;0.363636364
0;0.361111111;0.555555556;0.407407407;1;0.972222222;0.694444444;0.305555556
0.830212235;0.739789549;0.722668093;0.528624933;0.384162654;0.609238452;0.814517567;1
0;0.893129771;0.152671756;0;0;1;0.572519084;0.374045802
0.348432056;0.547038328;0.418118467;0.606271777;1;0.365853659;0.526132404;0.742160279
0;0;0;0;0;0;0;0
0.74109141;0.485051931;1;0.739656854;0.517185976;0.695185631;0.42049693;0.789292477
1;0.586514449;0.619693186;0.300749197;0.115233678;0.543703175;0.501248662;0.602568676
0.844395551;0.985331867;0.609949884;0.714093632;0.71103777;0.680968097;1;0.925803691
1;0.990708479;0.8485482;0.786527294;0.663182346;0.604413473;0.990940767;0.788385598
0.067658999;0.052774019;1;0.51150203;0.51014885;0.177266576;0.611637348;0.332882273
1;0.52;0.266666667;0.293333333;0.36;0.7;0.5;0.22
1;0.87460443;0.371044304;0.606408228;0.390625;0.946004747;0.744462025;0.66159019
0.78368356;0.935311084;0.732179646;1;0.717346518;0.519571487;0.744540585;0.736299959
0.53907496;0.53030303;0.493620415;0.672248804;0.350877193;0.513556619;0.45015949;1
0.460122699;0.300613497;0.122699387;0.467791411;0.495398773;0.725460123;1;0.602760736
1;0.781354051;0.709211987;0.709211987;0.358490566;0.583795782;0.612652608;0.927857936
0;0;0;0;0;0;0;0
1;0.874085726;0.601258356;0.71655525;0.559182068;0.679984271;0.803224538;0.823908769
1;0.785;0.5;0.51;0.36;0.265;0.375;0.33
0;1;0.636942675;0.184713376;0.229299363;0.165605096;0.318471338;0.210191083
0.843881857;0.493670886;0.253164557;0.489451477;0.53164557;1;0.316455696;0.552742616
0.41031653;0.733880422;0.819460727;0.630715123;0.736225088;0.153575615;1;0.460726846
0.612182502;0.754703669;1;0.916039511;0.988005644;0.865239887;0.749529633;0.686265287
0.809705043;0.669838249;0.627021884;0.580399619;0.29019981;1;0.811607992;0.764034253
0;0;0;1;0;0;0;0.452054795
0.491803279;0.255737705;0.196721311;0.380327869;1;0.259016393;0.659016393;0.485245902
0.593935399;0.618984838;1;0.766644693;0.709953856;0.485168095;0.562294001;0.400131839
1;0;0.8;0.58;0.36;0;0.5;0.66
0.517179241;0.521864488;1;0.539404133;0.517659779;0.492551658;0.554661221;0.573161941
0.997282609;0.992753623;0.615036232;0.592391304;0.764492754;1;0.704710145;0.801630435
0.34559387;0.629885057;0.657471264;0.924137931;0.674329502;0.442911877;1;0.67816092
0.964224872;1;0.855458;0.592189752;0.578823221;0.792032499;0.832001048;0.751932905
0.636132316;0.399491094;0.407124682;0.368956743;0.27480916;0.735368957;0.956743003;1
1;0;0.4;0.58;0.36;0.52;1;0.66
0.898279731;0.731488407;1;0.445774121;0.268511593;0.432311144;0.73223635;0.637995512
1;0.61164205;0.814943527;0.454387489;0.311902693;0.753258036;0.828844483;0.911381407
0.610020311;0.450236967;1;0.801963439;0.492213947;0.507109005;0.722071767;0.566012187
1;0.625570776;0.307648402;0.082762557;0.020547945;0.255136986;0.315068493;0.308789954
0.677200903;0.618510158;0.674943567;0.819413093;0.485327314;0.652370203;0.679458239;1
0;0;0;0;0;0;1;0
1;0.335235378;0.370898716;0.310984308;0.383737518;0.338088445;0.358059914;0.186875892
0.531388152;0.553492485;0.370468612;0.732095491;0.793987622;0.465075155;0.976127321;1
0.172711572;0.810880829;1;0.79015544;0.526770294;0.317789292;0.455094991;0.325561313
0.456621005;0.774733638;0.515981735;0.331811263;0.464231355;1;0.229832572;0.374429224
0.680253623;0.567028986;0.651268116;0.697463768;0.666666667;0.595108696;1;0.594202899
0.584307179;0.979966611;1;0.29048414;0.030050083;0.088480801;0.627712855;0.519198664
0.914961256;0.715279158;0.586926287;0.525531492;0.395986489;0.804092986;0.927478641;1
0.864837398;0.397357724;0.324186992;0.368902439;0.656504065;0.267276423;0.637195122;1
0.528541226;0.579281184;0.970401691;0.492600423;0.682875264;1;0.955602537;0.970401691
0.23255814;0.362790698;0.465116279;0.674418605;1;0.855813953;0.465116279;0.990697674
0.52044352;0.650727651;0.401247401;0.191268191;0.373527374;0.564795565;0.643104643;1
0.716159809;0.583184258;1;0.528324389;0.321407275;0.532498509;0.837805605;0.508646392
1;0.784;0;0.06;0.144;0.104;0.1;0.328
1;0.864353312;0.566771819;0.38170347;0.52891693;0.856992639;0.739221872;0.482649842
0.496008808;0.603082852;0.648499862;1;0.647398844;0.62207542;0.76658409;0.866501514
0;0;1;0.29;0.72;0.53;0.75;0.82
0.836302895;0.566815145;1;0.291759465;0.020044543;0.087973274;0.503340757;0.256124722
0;0;0;1;0.310344828;0;0.431034483;0.844827586
0;0;0;0;0.72;0;1;0.64
1;0.520639148;0.504660453;0.754993342;0.525965379;0.315579228;0.467376831;0.741677763
0.490204809;0.505342832;0.719946572;0.304096171;0.567675868;0.784060552;0.458147818;1
0.766871166;0.481595092;0.36809816;0.622699387;0.165644172;0.484662577;1;0.705521472
0.928381963;0.519893899;0.530503979;0.384615385;1;0.347480106;0.99734748;0.217506631
0.584795322;0.801169591;0.350877193;0.383040936;0.944444444;1;0.953216374;0.192982456
1;0.955604883;0.598224195;0.532741398;0.498335183;0.641509434;0.918978912;0.618201998
0;1;0.510204082;0.964285714;0.551020408;0.668367347;0.637755102;0.668367347
0.583240844;0.760266371;0.830743618;1;0.23917869;0.524972253;0.390122087;0.364039956
0;0;0.2;0;0;0;1;0
0.623495226;0.617268576;0.331257783;0.349937733;0.715649647;0.414694894;1;0.816521378
0;0;0;0;1;0;0;0
0.304878049;0.398373984;0.365853659;0.591463415;0.619918699;0.640243902;0.817073171;1
1;0.179723502;0.122887865;0.222734255;0.440860215;0.322580645;0.347158218;0.603686636
0;0;0;0;0;0;0;0
0.572440087;0.639433551;0.445533769;0.910130719;0.547385621;0.672657952;0.751633987;1
0.425531915;1;0.29787234;0.093617021;0.076595745;0.112765957;0.321276596;0.174468085
0.892984542;0.744351962;0.214030916;0.881093936;0.341260404;1;0.865636147;0.877526754
0.142450142;0.447293447;0.227920228;0.082621083;0.205128205;0.524216524;1;0.13960114
0.796834248;0.598255239;1;0.773720658;0.531252811;0.961957011;0.431063945;0.850795935
0.734782609;0.722826087;0.651086957;0.632065217;0.292934783;1;0.532065217;0.819565217
1;0.791904515;0.668137001;0.546704722;0.377270368;0.374935132;0.644525169;0.523352361
1;0;0.6;0.29;0.18;0;0.5;0.33
1;0.901220866;0.786625971;0.729744728;0.264150943;0.546892342;0.835460599;0.645948946
1;0.156;0.4;0.464;0.144;0.104;0.604;0.392
0.413432836;0.704776119;0.466766169;0.701293532;0.734228856;0.439303483;0.903880597;1
0;0.4875;1;0.55;0.45;0.9875;0.625;0.2
1;0.63941871;0.797456857;0.343324251;0.27702089;0.334241599;0.273387829;0.327883742
0;0;0;0;0;0;0;0
0.365853659;0.286585366;0.51097561;0.531707317;0.831707317;0.704878049;0.918292683;1
0.681986143;0.614549654;0.742263279;1;0.414549654;0.801154734;0.620092379;0.715704388
1;0.926364316;0.958385248;0.425492151;0.739679375;0.538084559;0.795207243;0.554946424
0.147492625;0.115044248;0.411504425;0.128318584;0.396755162;0.193215339;1;0.169616519
0.550652341;0.610642108;0.939626503;1;0.688922998;0.336147352;0.590560246;0.345996419
0.838057351;0.966517487;0.655063816;0.937013095;0.470246975;0.749212664;0.715398641;1
0.654684096;0.511982571;1;0.664488017;0.567538126;0.314814815;0.901960784;0.71459695
0;0;0;0;0;0;0;0
0.300601202;0.156312625;1;0.320641283;0.430861723;0.420841683;0.352705411;0.26252505
1;0.194675541;0.896838602;0.484193012;0.269550749;0.262895175;0.62562396;0.21797005
0.911307834;1;0.900283949;0.490228829;0.326874896;0.500417571;0.515617171;0.424419576
0.506756757;0.462837838;0.842905405;0.613175676;1;0.133445946;0.466216216;0.442567568
0.487221095;1;0.915212982;0.459634888;0.29127789;0.341176471;0.417444219;0.478701826
0.9291965;0.518960488;0.952797666;0.658976399;0.36648104;0.898965792;0.858392999;1
0.620353282;0.794358028;0.95254416;1;0.615344055;0.748220406;0.588716056;0.808331136
1;0.547270306;0.691078562;0.706391478;0.860852197;0.874833555;0.902130493;0.69840213
0.613481028;0.710110771;0.371670988;1;0.550082489;0.582135282;0.502710346;0.57577186
0.847845468;1;0.842496285;0.647845468;0.261515602;0.359286776;0.477265973;0.657652303
0.771445954;0.928412087;1;0.689515311;0.283918069;0.357128372;0.615696613;0.518758872
0.434229546;0.791847355;0.744434808;0.743567505;0.550159005;0.34200636;0.681989014;1
0.759785462;0.625128381;1;0.666666667;0.325801666;0.347826087;0.770284149;0.583704211
0;0;0;0;0;0;0;0
0.680947012;1;0.693122886;0.577752725;0.487110109;0.377226607;0.645020669;0.518752349
0.595760506;0.742283377;0.512086277;0.659352919;0.694310152;0.85013016;0.877277798;1
0;0.414248021;1;0.422163588;0.094986807;0.208443272;0.662269129;0.17414248
0.758917955;0.977110583;0.884066587;0.937277051;0.731272295;1;0.977110583;0.872473246
0.922011118;1;0.511739816;0.860864515;0.455820128;0.712934539;0.593379242;0.73857131
1;0.761054875;0.600958977;0.801278636;0.521310602;0.685935003;0.875599361;0.938998402
0.689180328;0.846557377;0.942295082;0.885901639;0.918032787;0.809836066;0.62557377;1
0.558448459;0.540382572;0.625929862;0.439957492;0.448459086;0.167375133;1;0.749202976
0.165562914;0.971854305;0.759933775;0.433774834;0.385761589;1;0.456953642;0.162251656
0;0.39;0.4;0.15;0.18;0.53;1;0.49
0.332225914;0.651162791;0.531561462;0.19269103;0.358803987;0.176079734;1;0.219269103
1;0.300538048;0.628747118;0.558800922;0.192928517;0.262874712;0.481936972;0.554189085
0.704502814;0.69793621;0.411819887;0.818011257;0.639774859;0.911819887;0.800187617;1
0;0;0;0;0;0;0;0
0.406381192;0.843268962;1;0.325496781;0.316540722;0.654631962;0.631961937;0.64231738
0.38123415;0.430262046;0.033812342;0.29501268;0.425190194;1;0.169907016;0.401521555
0.079744817;0.811802233;0.572567783;0.417862839;0.629984051;0.754385965;1;0.679425837
0.627348643;0.326722338;1;0.622129436;0.636743215;0.520876827;0.89039666;0.324634656
0.547730829;0.979655712;1;0.295774648;0.646322379;0.740219092;0.785602504;0.718309859
0.617647059;0.074003795;0.037950664;0.20683112;0.528462998;0.373814042;1;0.886148008
0;0;0;0;0;0;0;0
0.247116969;0.774299835;0.723228995;0.838550247;0.621087315;0.172981878;0.289950577;1
0.648683093;0.490441801;0.597918437;1;0.518691589;0.435429057;0.506372133;0.602378929
0.629336438;0.95669383;0.901746217;0.768102445;0.543422584;0.538533178;0.858905704;1
1;0.284936479;0.471869328;0.290381125;0.228675136;0.333938294;0.546279492;0.564428312
0.958532695;0.312599681;0.668261563;0.510366826;0.658692185;0.58692185;1;0.548644338
1;0.727659122;0.803952821;0.614599936;0.667729253;0.538943789;0.701306981;0.648071406
1;0.589901925;0.681620051;0.406465674;0.39120959;0.668180167;0.683617871;0.961678169
0.705702023;0.431637032;0.759043532;0.757204169;0.561618639;0.77314531;1;0.542611895
0.698750918;0.77626745;0.806759735;0.987509184;0.415503306;0.695077149;0.580822924;1
0.408514493;0.142210145;0.470108696;0.447463768;0.488224638;0.476449275;1;0.41576087
0.969733656;0.852300242;0.966101695;0.861985472;1;0.508474576;0.638014528;0.872881356
0.742764801;0.707066255;1;0.99265462;0.851917144;0.907301307;0.881151756;0.770677244
0.942204301;1;0.428763441;0.938172043;0.241935484;0.353494624;0.573924731;0.793010753
0.711879239;0.873113104;1;0.95690221;0.636184642;0.891052286;0.812513673;0.746007438
0;0;0.317460317;0.69047619;1;0;0.396825397;0.261904762
0.525157233;0.450733753;0.481132075;0.533542977;0.620545073;0.825995807;1;0.859538784
0.366945042;0.632216185;0.8983261;1;0.638999307;0.339265526;0.555486671;0.829254951
0.250417362;0.326377295;1;0.54590985;0.59933222;0.943238731;0.48163606;0.259599332
0.422452128;0.557582358;1;0.86251021;0.624013068;0.307650422;0.605771849;0.891187948
0.481713186;0.527430221;0.605389798;1;0.907122233;0.594321463;0.398460058;0.631376323
0.892591042;0.877940561;0.93587275;0.591209711;0.542570113;0.818417748;1;0.99916283
0.495575221;0.563521824;1;0.649467527;0.498125094;0.331033448;0.560821959;0.604919754
1;0.312;0.08;0.116;0.288;0.42;0.1;0.524
0.604468599;0.378019324;0.325483092;0.394927536;0.23852657;0.31763285;1;0.801932367
0.896462951;0.617640475;0.558540407;0.431049922;0.25721961;0.47067383;1;0.844190732
0.542803738;0.921495327;1;0.499813084;0.302056075;0.167102804;0.45046729;0.588411215
0.212224109;0.465195246;1;0.505942275;0.563667233;0.334465195;0.362478778;0.737691002
1;0.78202995;0.332778702;0.144758735;0.239600666;0.21797005;0.376039933;0.136439268
0.544662309;0.766884532;1;0.159041394;0.352941176;0.28540305;0.437908497;0.501089325
0.276052104;1;0.580160321;0.356713427;0.314629259;0.131763527;0.45240481;0.616232465
0.098231827;0.614931238;0.941060904;1;0.988212181;0.516699411;0.689587426;0.644400786
0.708563536;1;0.303176796;0.39640884;0.402969613;0.589779006;0.892610497;0.702002762
0.364963504;1;0.802919708;0.317518248;0.197080292;0.288321168;0.364963504;0.120437956
0.785120643;0.718632708;0.703753351;0.843431635;0.459651475;0.493163539;0.635790885;1
0.649958481;0.685362724;0.726353137;0.683400015;0.58141466;0.682418661;0.765305352;1
0.31024563;0.216419562;0.234122593;1;0.441026776;0.360477982;0.283248506;0.428192078
0.722893066;0.599153492;0.241005851;0.289431097;0.344205154;0.664135441;0.787252583;1
0.416666667;0.325;1;0.366666667;0.6;0.216666667;0.416666667;0.408333333
1;0;0;0;0;0;0;0
1;0.557774608;0.256776034;0.35235378;0.332382311;0.338088445;0.644793153;0.467902996
0.852981588;1;0.570486397;0.555097554;0.596867271;0.375652652;0.944765045;0.986534762
0.740591398;1;0.778225806;0.64516129;0.795698925;0.77688172;0.911290323;0.771505376
0.327868852;0.770491803;0.590163934;1;0.704918033;0.518032787;0.57704918;0.537704918
0.362318841;0.282608696;0.869565217;0.315217391;0.456521739;0.380434783;1;0.119565217
0;0;0;0;0;1;0.961538462;0.615384615
0.27173913;0.090838509;0.247670807;0.507763975;0.348602484;1;0.25310559;0.305124224
0.549973836;0.757718472;0.53270539;1;0.812663527;0.660125589;0.689429618;0.909471481
